index,lat,lon
503,26.665128,87.360411
504,26.665165000000002,87.36053050000001
505,26.665202,87.36065
506,26.665240500000003,87.360774
507,26.665279,87.360898
508,26.665353500000002,87.3611255
509,26.665428,87.361353
510,26.665474,87.3614935
511,26.66552,87.361634
512,26.665566,87.3617745
513,26.665612,87.361915
514,26.665658,87.3620555
515,26.665703999999998,87.362196
516,26.66575,87.3623365
517,26.665796,87.362477
518,26.665818,87.362545
519,26.6659,87.362762
520,26.665982,87.362979
521,26.666022,87.363085
522,26.666076750000002,87.363269
523,26.6661315,87.36345299999999
524,26.66618625,87.363637
525,26.666241,87.363821
526,26.666309,87.36404999999999
527,26.666377,87.364279
528,26.66642475,87.36443925
529,26.6664725,87.3645995
530,26.66652025,87.36475974999999
531,26.666568,87.36492
532,26.6666435,87.36512450000001
533,26.666719,87.365329
534,26.666788,87.365517
535,26.666822,87.36561
536,26.666894375,87.365806375
537,26.66696675,87.36600275
538,26.667039125000002,87.36619912500001
539,26.6671115,87.36639550000001
540,26.667183875,87.36659187500001
541,26.66725625,87.36678825000001
542,26.667328625000003,87.36698462500001
543,26.667401,87.367181
544,26.667478,87.36739
545,26.667530999999997,87.36753425
546,26.667583999999998,87.3676785
547,26.667637,87.36782274999999
548,26.66769,87.367967
549,26.66773625,87.3681165
550,26.6677825,87.368266
551,26.667828749999998,87.3684155
552,26.667875,87.368565
553,26.667928375,87.368737875
554,26.66798175,87.36891075
555,26.668035125,87.369083625
556,26.6680885,87.3692565
557,26.668141875,87.36942937500001
558,26.66819525,87.36960225
559,26.668248625,87.36977512499999
560,26.668302,87.369948
561,26.668344500000003,87.37008625
562,26.668387000000003,87.3702245
563,26.668429500000002,87.37036275
564,26.668472,87.370501
565,26.66852075,87.37065875
566,26.6685695,87.3708165
567,26.66861825,87.37097425
568,26.668667,87.371132
569,26.668726,87.371323
570,26.668785,87.371514
571,26.668835,87.371677
572,26.668894,87.37186550000001
573,26.668953000000002,87.372054
574,26.669012000000002,87.3722425
575,26.669071,87.372431
576,26.6691445,87.37266650000001
577,26.669218,87.37290200000001
578,26.6692915,87.37313750000001
579,26.669365,87.373373
580,26.66939525,87.3735045
581,26.6694255,87.373636
582,26.669455749999997,87.3737675
583,26.669486,87.373899
584,26.66951125,87.374026
585,26.6695365,87.374153
586,26.66956175,87.37428
587,26.669587,87.374407
588,26.669612,87.37455325
589,26.669637,87.3746995
590,26.669662000000002,87.37484575
591,26.669687,87.374992
592,26.66970575,87.3751395
593,26.6697245,87.375287
594,26.66974325,87.3754345
595,26.669762,87.375582
596,26.669775,87.3757285
597,26.669788,87.375875
598,26.669795999999998,87.37611749999999
599,26.669804,87.37636
600,26.669789,87.3765805
601,26.669774,87.376801
602,26.6697545,87.377014
603,26.669735,87.377227
604,26.669714749999997,87.37744125
605,26.6696945,87.3776555
606,26.66967425,87.37786975
607,26.669654,87.378084
608,26.669639,87.37822812499999
609,26.669624,87.37837225
610,26.669609,87.378516375
611,26.669594,87.3786605
612,26.669579,87.378804625
613,26.669564,87.37894875
614,26.669549,87.379092875
615,26.669534,87.379237
616,26.669516875,87.3794215
617,26.66949975,87.379606
618,26.669482625,87.3797905
619,26.6694655,87.379975
620,26.669448375,87.3801595
621,26.669431250000002,87.38034400000001
622,26.669414125000003,87.3805285
623,26.669397,87.380713
624,26.669375000000002,87.38089712499999
625,26.669353,87.38108125
626,26.669331,87.381265375
627,26.669309,87.3814495
628,26.669286999999997,87.381633625
629,26.669265,87.38181775000001
630,26.669243,87.38200187500001
631,26.669221,87.382186
632,26.669204999999998,87.3823335
633,26.669189,87.382481
634,26.669174499999997,87.38260625000001
635,26.669159999999998,87.3827315
636,26.6691455,87.38285675
637,26.669131,87.382982
638,26.66911,87.383163
639,26.669093750000002,87.38333374999999
640,26.6690775,87.3835045
641,26.66906125,87.38367525000001
642,26.669045,87.383846
643,26.669026,87.384018
644,26.66900775,87.384186375
645,26.668989500000002,87.38435475
646,26.668971250000002,87.384523125
647,26.668953000000002,87.3846915
648,26.668934750000002,87.384859875
649,26.6689165,87.38502825
650,26.66889825,87.38519662499999
651,26.66888,87.385365
652,26.668861875,87.38554637499999
653,26.66884375,87.38572775
654,26.668825625,87.385909125
655,26.6688075,87.3860905
656,26.668789375,87.38627187499999
657,26.66877125,87.38645324999999
658,26.668753125000002,87.386634625
659,26.668735,87.386816
660,26.6687175,87.38704999999999
661,26.6687,87.387284
662,26.6686875,87.3874285
663,26.668675,87.387573
664,26.6686625,87.38771750000001
665,26.66865,87.387862
666,26.668640625000002,87.388024875
